cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2022/t3,709993,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2022/t4,729740,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2023/t1,721675,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2023/t2,728228,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2023/t3,745390,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2023/t4,725350,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2024/t1,717374,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2024/t2,731598,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2024/t3,715442,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2024/t4,711127,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2025/t1,712053,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2025/t2,691111,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2025/t3,699789,Personas
02,Baja California,0,Estatal,6200093956,"Población ocupada - 15 años y más, mujeres",2025/t4,713935,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2005/t1,1149727,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2005/t2,1145033,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2005/t3,1164371,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2005/t4,1193478,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2006/t1,1207526,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2006/t2,1225723,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2006/t3,1240800,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2006/t4,1238127,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2007/t1,1238420,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2007/t2,1271366,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2007/t3,1250135,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2007/t4,1316154,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2008/t1,1290803,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2008/t2,1356830,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2008/t3,1352338,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2008/t4,1342360,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2009/t1,1357474,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2009/t2,1372279,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2009/t3,1378590,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2009/t4,1391249,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2010/t1,1370119,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2010/t2,1379006,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2010/t3,1360278,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2010/t4,1389042,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2011/t1,1391933,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2011/t2,1419848,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2011/t3,1435697,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2011/t4,1489511,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2012/t1,1438197,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2012/t2,1518234,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2012/t3,1518282,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2012/t4,1509262,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2013/t1,1482313,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2013/t2,1573230,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2013/t3,1556047,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2013/t4,1559928,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2014/t1,1546918,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2014/t2,1581929,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2014/t3,1571420,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2014/t4,1586759,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2015/t1,1578268,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2015/t2,1592306,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2015/t3,1593937,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2015/t4,1621148,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2016/t1,1606697,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2016/t2,1625860,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2016/t3,1674693,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2016/t4,1673552,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2017/t1,1656432,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2017/t2,1732635,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2017/t3,1733431,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2017/t4,1731131,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2018/t1,1742367,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2018/t2,1778180,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2018/t3,1774785,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2018/t4,1786036,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2019/t1,1771476,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2019/t2,1797542,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2019/t3,1809745,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2019/t4,1797111,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2020/t1,1757167,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2020/t2,ND,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2020/t3,1677372,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2020/t4,1726553,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2021/t1,1731982,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2021/t2,1808741,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2021/t3,1813625,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2021/t4,1827448,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2022/t1,1804722,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2022/t2,1852949,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2022/t3,1830056,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2022/t4,1848093,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2023/t1,1823719,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2023/t2,1846385,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2023/t3,1857281,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2023/t4,1856957,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2024/t1,1818443,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2024/t2,1845191,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2024/t3,1822187,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2024/t4,1815785,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2025/t1,1800869,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2025/t2,1790619,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2025/t3,1794027,Personas
02,Baja California,0,Estatal,6200093960,Población económicamente activa - 15 años y más,2025/t4,1798763,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2005/t1,1956762,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2005/t2,1971696,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2005/t3,1998461,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2005/t4,2023265,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2006/t1,2040172,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2006/t2,2036153,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2006/t3,2056491,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2006/t4,2075373,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2007/t1,2091149,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2007/t2,2107156,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2007/t3,2128344,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2007/t4,2143088,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2008/t1,2156871,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2008/t2,2174626,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2008/t3,2171388,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2008/t4,2198060,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2009/t1,2216516,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2009/t2,2226805,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2009/t3,2254168,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2009/t4,2279151,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2010/t1,2292915,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2010/t2,2304572,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2010/t3,2309080,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2010/t4,2330283,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2011/t1,2357628,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2011/t2,2371928,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2011/t3,2389297,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2011/t4,2409502,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2012/t1,2425888,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2012/t2,2454360,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2012/t3,2466025,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2012/t4,2486079,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2013/t1,2488466,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2013/t2,2479087,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2013/t3,2472375,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2013/t4,2490825,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2014/t1,2507856,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2014/t2,2529296,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2014/t3,2555379,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2014/t4,2579032,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2015/t1,2594600,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2015/t2,2613377,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2015/t3,2628281,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2015/t4,2646939,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2016/t1,2663120,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2016/t2,2677946,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2016/t3,2694322,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2016/t4,2696984,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2017/t1,2718212,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2017/t2,2746384,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2017/t3,2771307,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2017/t4,2786153,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2018/t1,2801665,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2018/t2,2822041,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2018/t3,2835446,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2018/t4,2848050,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2019/t1,2870359,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2019/t2,2876523,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2019/t3,2880202,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2019/t4,2858589,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2020/t1,2870343,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2020/t2,ND,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2020/t3,2933654,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2020/t4,2903343,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2021/t1,2950486,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2021/t2,3004488,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2021/t3,2988639,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2021/t4,2997402,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2022/t1,3002343,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2022/t2,3011328,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2022/t3,3020888,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2022/t4,3002303,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2023/t1,3000717,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2023/t2,3018383,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2023/t3,3021505,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2023/t4,3030472,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2024/t1,3044892,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2024/t2,3039539,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2024/t3,3028456,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2024/t4,3024280,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2025/t1,3001402,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2025/t2,3014248,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2025/t3,3018683,Personas
02,Baja California,0,Estatal,6200093963,Población en edad de trabajar  (15 años y más),2025/t4,3017515,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2005/t1,19790,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2005/t2,13812,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2005/t3,14885,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2005/t4,18907,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2006/t1,19551,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2006/t2,15670,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2006/t3,27727,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2006/t4,26534,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2007/t1,32232,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2007/t2,20688,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2007/t3,21289,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2007/t4,26817,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2008/t1,32210,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2008/t2,37889,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2008/t3,50047,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2008/t4,58837,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2009/t1,84434,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2009/t2,80024,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2009/t3,104292,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2009/t4,93121,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2010/t1,79952,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2010/t2,76976,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2010/t3,79747,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2010/t4,75973,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2011/t1,79247,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2011/t2,79860,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2011/t3,88552,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2011/t4,103539,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2012/t1,83613,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2012/t2,98111,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2012/t3,105168,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2012/t4,90150,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2013/t1,67657,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2013/t2,85894,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2013/t3,101067,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2013/t4,81162,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2014/t1,92069,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2014/t2,90952,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2014/t3,98182,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2014/t4,76215,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2015/t1,66470,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2015/t2,76216,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2015/t3,62195,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2015/t4,61159,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2016/t1,46970,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2016/t2,40696,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2016/t3,50379,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2016/t4,38784,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2017/t1,47859,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2017/t2,48722,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2017/t3,52559,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2017/t4,46334,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2018/t1,36875,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2018/t2,47696,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2018/t3,53640,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2018/t4,39895,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2019/t1,44498,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2019/t2,45974,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2019/t3,52466,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2019/t4,39869,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2020/t1,38095,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2020/t2,ND,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2020/t3,46097,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2020/t4,49726,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2021/t1,44248,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2021/t2,44254,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2021/t3,52224,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2021/t4,37344,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2022/t1,34479,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2022/t2,46506,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2022/t3,47445,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2022/t4,49940,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2023/t1,31226,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2023/t2,42604,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2023/t3,45297,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2023/t4,41696,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2024/t1,38654,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2024/t2,50516,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2024/t3,49624,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2024/t4,44652,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2025/t1,38975,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2025/t2,41435,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2025/t3,48297,Personas
02,Baja California,0,Estatal,6200093973,Población desocupada - 15 años y más,2025/t4,49034,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2005/t1,10798,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2005/t2,8821,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2005/t3,7373,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2005/t4,11612,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2006/t1,9756,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2006/t2,9895,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2006/t3,18262,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2006/t4,17598,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2007/t1,21241,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2007/t2,14472,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2007/t3,14867,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2007/t4,14842,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2008/t1,21342,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2008/t2,24205,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2008/t3,30712,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2008/t4,34738,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2009/t1,55683,Personas
02,Baja California,0,Estatal,6200093974,"Población desocupada - 15 años y más, hombres",2009/t2,51810,Personas
