"Sistema Nacional de Información Estadística y Geográfica",
"Catálogo Nacional de Indicadores",
"Fecha de consulta: 21/04/2026 13:50:34",

"Nombre del Indicador Clave: Tasa neta de matriculación en la enseñanza primaria (6 a 11 años de edad)",
"Definición: Es el porcentaje de la población de 6 a 11 años de edad matriculada en la educación primaria con respecto a la población total de 6 a 11 años de edad.",
"Cobertura geográfica: Nacional y Estatal.",
"Cobertura temporal: A partir de 1990.",
"Unidad de medida: Porcentaje",
"Periodicidad: Anual",


"Entidad federativa","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Hidalgo","98.39041","98.44512","97.74198","99.17554","99.67713","99.21486","98.24429","97.58582","98.40234","97.94010","98.27486","98.93902","99.17451","98.23692","97.37544","96.51809","95.74871","94.53308","94.83669","95.62578","96.88720","97.73193","97.70414","97.10472","96.52179","96.48244","96.01492","96.11241","96.45712","95.85881","94.87511","94.42354","94.36834","94.08323","92.66085"
"Jalisco","101.66158","101.40584","100.56145","98.43757","96.61501","95.84483","95.30886","94.97542","94.97467","94.89799","95.02152","94.85938","94.13958","93.59285","93.53720","93.80456","94.66855","95.53261","96.27741","97.62699","98.81617","99.62132","97.80689","96.55308","94.98730","94.47397","94.30669","94.92984","96.05009","96.72486","97.18534","98.80916","97.95101","96.96312","95.43419"
"México","99.66046","99.47734","99.23482","98.69506","98.20602","96.95367","95.80282","95.81746","96.13156","95.93326","96.63485","97.43497","97.04218","96.57889","96.43055","96.07171","96.25905","95.67769","96.38457","97.12177","98.22527","99.12379","99.69066","100.01131","100.10531","100.36791","99.96596","99.61617","99.79895","99.09754","97.47205","95.83225","96.66504","96.09139","93.95362"
"Michoacán de Ocampo","86.35124","94.08185","95.16055","96.07609","96.62734","95.78766","95.86291","94.69188","95.17048","96.24772","95.77297","95.66430","96.22521","95.61867","93.63725","94.51616","95.08371","93.17187","93.52969","94.34837","92.09109","91.43355","91.11438","93.72894","93.53201","93.24163","93.20792","93.37504","94.49870","94.24491","93.31245","92.24497","94.24655","93.44083","91.31784"
"Morelos","98.52318","98.17680","97.62183","97.29856","96.86996","95.45667","94.14494","93.85441","93.54006","93.81751","94.77486","95.98746","96.59373","97.44913","97.90635","97.62638","97.54202","97.95301","96.58653","98.10989","99.31277","100.22524","99.80540","97.07902","96.67209","96.21215","95.70973","95.56581","95.41020","95.45495","94.69077","94.61765","94.62276","94.37077","92.58358"
"Nayarit","98.50335","97.75725","96.85780","95.61734","96.53358","95.22294","93.65062","92.63123","92.62952","92.21348","92.05102","91.98867","92.15467","92.78448","94.39428","95.47618","94.73226","94.15991","94.57793","95.78151","95.53404","95.55090","95.19034","93.06374","91.80960","91.80987","91.23428","92.29780","91.81066","92.80667","92.23524","91.53053","91.74172","91.09868","89.66801"
"Nuevo León","103.26574","101.19728","97.40546","95.37944","94.38742","94.08825","93.24755","93.16420","94.10278","96.03356","96.00493","95.70636","94.82021","95.62943","95.46935","95.97060","98.42766","99.40086","100.82329","100.52007","99.90999","99.52341","98.29929","96.29566","93.59987","93.60246","93.32363","93.49456","93.79821","93.67710","93.31801","92.65554","92.69724","92.34237","91.51794"
"Oaxaca","93.84461","94.59400","95.25736","96.64184","97.25728","98.67775","95.51113","94.70575","94.12183","94.49583","96.09913","98.61183","99.12150","99.97455","99.76919","98.60064","99.58700","96.05744","96.06437","95.92038","97.33636","98.06508","97.92901","95.62212","96.79596","97.37331","97.34750","92.76313","95.23590","90.14824","90.58427","90.10903","91.11505","96.25979","96.14654"
"Puebla","94.48406","94.42979","94.80416","94.75729","95.06848","94.51963","93.12769","93.34033","93.49374","93.93420","94.86718","95.98619","96.37631","95.79818","95.44019","95.16475","95.47321","96.02099","97.00391","98.10348","99.24290","100.53720","100.33300","100.18694","98.50449","96.96361","96.15904","96.47686","97.18953","97.32579","96.60474","95.55642","96.33259","96.01536","94.79408"
"Querétaro","96.74605","97.09324","97.49888","97.82914","97.99459","97.08684","96.37946","95.95100","97.03085","97.78335","98.11206","99.02081","98.60205","98.72606","99.24256","99.02885","98.70260","98.87558","98.94120","99.54654","100.09737","100.78123","100.19291","97.78812","97.58640","97.76096","97.68084","98.30947","99.03358","99.62945","97.77501","97.58209","96.46294","96.25561","94.86342"
